"","RT","label_cond","label","second_stim","first_stim","first_stim_cat","block","third_stim","isRight","subjCode"
"3414",549,0.5,"talp","circle_5","square_2","S",2,"square_2",1,32
"3415",757,0.5,"gek","square_2","circle_6","C",2,"circle_6",1,32
"3416",796,0.5,"gek","circle_6","circle_6","C",2,"square_7",1,32
"3417",1390,0.5,"talp","square_7","square_7","S",2,"circle_3",1,32
"3418",822,0.5,"gek","circle_7","circle_7","C",2,"square_2",1,32
"3419",726,0.5,"gek","square_7","circle_7","C",2,"circle_7",1,32
"3420",873,0.5,"gek","circle_5","circle_5","C",2,"square_3",1,32
"3421",892,0.5,"talp","square_6","square_6","S",2,"circle_5",1,32
"3422",551,0.5,"talp","circle_2","square_2","S",2,"square_2",1,32
"3423",638,0.5,"talp","square_5","square_5","S",2,"circle_6",1,32
"3424",658,0.5,"gek","circle_3","circle_3","C",2,"square_4",1,32
"3425",673,0.5,"talp","circle_4","square_7","S",2,"square_7",1,32
"3426",661,0.5,"talp","circle_4","square_6","S",2,"square_6",1,32
"3427",725,0.5,"gek","square_2","circle_4","C",2,"circle_4",1,32
"3428",954,0.5,"gek","square_6","circle_3","C",2,"circle_3",1,32
"3429",702,0.5,"talp","circle_4","square_4","S",2,"square_4",1,32
"3430",741,0.5,"gek","circle_4","circle_4","C",2,"square_3",1,32
"3431",997,0.5,"talp","square_6","square_6","S",2,"circle_6",1,32
"3432",646,0.5,"talp","square_5","square_5","S",2,"circle_3",1,32
"3433",693,0.5,"talp","circle_2","square_3","S",2,"square_3",1,32
"3434",842,0.5,"gek","circle_5","circle_5","C",2,"square_4",1,32
"3435",756,0.5,"gek","circle_7","circle_7","C",2,"square_4",1,32
"3436",752,0.5,"gek","square_3","circle_6","C",2,"circle_6",1,32
"3437",629,0.5,"talp","square_6","square_6","S",2,"circle_7",1,32
"3438",813,0.5,"talp","circle_5","square_7","S",2,"square_7",1,32
"3439",498,0.5,"gek","circle_2","circle_2","C",2,"square_5",1,32
"3440",636,0.5,"talp","square_4","square_4","S",2,"circle_2",1,32
"3441",701,0.5,"gek","square_5","circle_4","C",2,"circle_4",1,32
"3442",564,0.5,"gek","square_4","circle_6","C",2,"circle_6",1,32
"3443",554,0.5,"talp","circle_3","square_3","S",3,"square_3",1,32
"3444",536,0.5,"talp","circle_7","square_4","S",3,"square_4",1,32
"3445",712,0.5,"talp","circle_7","square_7","S",3,"square_7",1,32
"3446",840,0.5,"gek","circle_4","circle_4","C",3,"square_4",1,32
"3447",769,0.5,"gek","square_4","circle_2","C",3,"circle_2",1,32
"3448",631,0.5,"gek","circle_4","circle_4","C",3,"square_6",1,32
"3449",703,0.5,"talp","circle_5","square_5","S",3,"square_5",1,32
"3450",677,0.5,"gek","square_7","circle_5","C",3,"circle_5",1,32
"3451",793,0.5,"gek","circle_7","circle_7","C",3,"square_5",1,32
"3452",585,0.5,"gek","circle_2","circle_2","C",3,"square_2",1,32
"3453",637,0.5,"gek","circle_7","circle_7","C",3,"square_2",1,32
"3454",604,0.5,"gek","square_3","circle_5","C",3,"circle_5",1,32
"3455",676,0.5,"talp","square_3","square_3","S",3,"circle_6",1,32
"3456",652,0.5,"gek","circle_6","circle_6","C",3,"square_7",1,32
"3457",495,0.5,"gek","square_5","circle_3","C",3,"circle_3",1,32
"3458",752,0.5,"talp","circle_2","square_3","S",3,"square_3",1,32
"3459",1082,0.5,"talp","square_2","square_2","S",3,"circle_5",1,32
"3460",618,0.5,"gek","square_2","circle_6","C",3,"circle_6",1,32
"3461",610,0.5,"talp","square_7","square_7","S",3,"circle_2",1,32
"3462",480,0.5,"talp","square_5","square_5","S",3,"circle_4",1,32
"3463",655,0.5,"talp","circle_6","square_6","S",3,"square_6",1,32
"3464",609,0.5,"talp","circle_3","square_6","S",3,"square_6",1,32
"3465",914,0.5,"gek","square_7","circle_3","C",3,"circle_3",1,32
"3466",534,0.5,"gek","circle_5","circle_5","C",3,"square_6",1,32
"3467",602,0.5,"talp","square_3","square_3","S",3,"circle_7",1,32
"3468",548,0.5,"talp","circle_2","square_5","S",3,"square_5",1,32
"3469",576,0.5,"talp","circle_4","square_7","S",3,"square_7",1,32
"3470",679,0.5,"talp","circle_6","square_4","S",3,"square_4",1,32
"3471",717,0.5,"gek","circle_2","circle_2","C",3,"square_6",1,32
"3472",614,0.5,"gek","square_3","circle_4","C",3,"circle_4",1,32
"3473",714,0.5,"talp","square_4","square_4","S",3,"circle_5",1,32
"3474",657,0.5,"gek","circle_7","circle_7","C",3,"square_6",1,32
"3475",702,0.5,"talp","circle_3","square_2","S",3,"square_2",1,32
"3476",608,0.5,"gek","circle_3","circle_3","C",3,"square_4",1,32
"3477",1344.47,0.5,"talp","square_5","square_5","S",1,"circle_4",1,93
"3478",1625.595,0.5,"talp","circle_5","square_4","S",1,"square_4",0,93
"3479",960.7150001,0.5,"talp","circle_3","square_2","S",1,"square_2",1,93
"3480",994.8550001,0.5,"talp","circle_4","square_2","S",1,"square_2",1,93
"3481",980.55,0.5,"gek","square_2","circle_7","C",1,"circle_7",1,93
"3482",1587.255,0.5,"gek","circle_5","circle_5","C",1,"square_7",1,93
"3483",1784.745,0.5,"talp","circle_2","square_4","S",1,"square_4",1,93
"3484",528.0449999,0.5,"talp","circle_4","square_7","S",1,"square_7",1,93
"3485",842.53,0.5,"gek","square_3","circle_2","C",1,"circle_2",1,93
"3486",1357.87,0.5,"gek","circle_7","circle_7","C",1,"square_5",1,93
"3487",1028.96,0.5,"talp","circle_5","square_3","S",1,"square_3",1,93
"3488",586.2500001,0.5,"gek","square_4","circle_3","C",1,"circle_3",1,93
"3489",443.77,0.5,"gek","circle_3","circle_3","C",1,"square_5",1,93
"3490",934.9849999,0.5,"gek","square_4","circle_4","C",1,"circle_4",1,93
"3491",527.89,0.5,"talp","square_4","square_4","S",1,"circle_7",1,93
"3492",698.98,0.5,"talp","square_3","square_3","S",1,"circle_3",1,93
"3493",718.2049999,0.5,"gek","square_3","circle_6","C",1,"circle_6",1,93
"3494",426.68,0.5,"gek","circle_3","circle_3","C",1,"square_7",1,93
"3495",533.455,0.5,"gek","square_6","circle_3","C",1,"circle_3",1,93
"3496",456.735,0.5,"gek","circle_6","circle_6","C",1,"square_5",1,93
"3497",421.35,0.5,"gek","circle_2","circle_2","C",1,"square_5",1,93
"3498",387.825,0.5,"talp","square_2","square_2","S",1,"circle_6",1,93
"3499",825.755,0.5,"talp","square_7","square_7","S",1,"circle_2",1,93
"3500",544.46,0.5,"gek","square_7","circle_6","C",1,"circle_6",1,93
"3501",410.03,0.5,"gek","circle_5","circle_5","C",1,"square_2",1,93
"3502",583.475,0.5,"talp","circle_4","square_3","S",1,"square_3",1,93
"3503",897.515,0.5,"gek","circle_6","circle_6","C",1,"square_4",1,93
"3504",544.685,0.5,"gek","square_6","circle_4","C",1,"circle_4",0,93
"3505",554.4299999,0.5,"talp","circle_7","square_6","S",1,"square_6",1,93
"3506",478.455,0.5,"talp","circle_7","square_3","S",1,"square_3",1,93
"3507",748.2299999,0.5,"talp","square_2","square_2","S",1,"circle_2",1,93
"3508",445.495,0.5,"talp","circle_7","square_7","S",1,"square_7",1,93
"3509",490.81,0.5,"talp","square_6","square_6","S",1,"circle_5",1,93
"3510",524.395,0.5,"talp","circle_7","square_3","S",2,"square_3",1,93
"3511",1860.505,0.5,"gek","square_5","circle_2","C",2,"circle_2",1,93
"3512",1312.85,0.5,"gek","square_3","circle_6","C",2,"circle_6",1,93
"3513",1157.595,0.5,"talp","square_2","square_2","S",2,"circle_5",1,93
"3514",117.835,0.5,"talp","square_6","square_6","S",2,"circle_4",1,93
"3515",549.235,0.5,"gek","circle_6","circle_6","C",2,"square_5",1,93
"3516",972.3550001,0.5,"gek","square_6","circle_7","C",2,"circle_7",1,93
"3517",427.165,0.5,"gek","circle_4","circle_4","C",2,"square_7",1,93
"3518",546.39,0.5,"talp","circle_4","square_3","S",2,"square_3",1,93
"3519",567.5349999,0.5,"talp","square_2","square_2","S",2,"circle_3",1,93
"3520",510.765,0.5,"gek","square_5","circle_5","C",2,"circle_5",1,93
"3521",447.405,0.5,"gek","circle_2","circle_2","C",2,"square_3",1,93
"3522",802.545,0.5,"gek","circle_6","circle_6","C",2,"square_4",1,93
"3523",673.68,0.5,"talp","square_6","square_6","S",2,"circle_3",1,93
"3524",634.05,0.5,"gek","circle_5","circle_5","C",2,"square_3",1,93
"3525",489.7050001,0.5,"talp","circle_3","square_7","S",2,"square_7",1,93
"3526",363.1249999,0.5,"gek","circle_6","circle_6","C",2,"square_2",1,93
"3527",728.95,0.5,"talp","square_6","square_6","S",2,"circle_5",1,93
"3528",458.25,0.5,"talp","square_6","square_6","S",2,"circle_2",1,93
"3529",448.39,0.5,"talp","circle_7","square_5","S",2,"square_5",1,93
"3530",625.235,0.5,"gek","square_4","circle_4","C",2,"circle_4",1,93
"3531",515.39,0.5,"gek","square_7","circle_2","C",2,"circle_2",1,93
"3532",652.27,0.5,"talp","circle_7","square_4","S",2,"square_4",1,93
"3533",504.0599999,0.5,"talp","circle_2","square_2","S",2,"square_2",1,93
"3534",1344.045,0.5,"gek","circle_4","circle_4","C",2,"square_2",1,93
"3535",466.21,0.5,"gek","square_4","circle_5","C",2,"circle_5",1,93
"3536",700.78,0.5,"talp","square_2","square_2","S",2,"circle_7",1,93
"3537",1047.535,0.5,"talp","square_4","square_4","S",2,"circle_2",1,93
"3538",702.33,0.5,"gek","circle_5","circle_5","C",2,"square_7",1,93
"3539",464.635,0.5,"talp","circle_4","square_5","S",2,"square_5",1,93
"3540",424.3300001,0.5,"gek","circle_6","circle_6","C",2,"square_6",1,93
"3541",619.135,0.5,"talp","square_4","square_4","S",2,"circle_3",1,93
"3542",715.06,0.5,"talp","circle_3","square_5","S",2,"square_5",1,93
"3543",452.1699999,0.5,"gek","square_5","circle_5","C",3,"circle_5",1,93
"3544",623.275,0.5,"talp","circle_4","square_3","S",3,"square_3",1,93
"3545",527.28,0.5,"talp","square_6","square_6","S",3,"circle_2",1,93
"3546",542.135,0.5,"gek","circle_4","circle_4","C",3,"square_4",1,93
"3547",784.4550001,0.5,"talp","square_6","square_6","S",3,"circle_7",1,93
"3548",583.3899999,0.5,"talp","square_2","square_2","S",3,"circle_6",1,93
"3549",523.655,0.5,"talp","square_2","square_2","S",3,"circle_7",1,93
"3550",704.105,0.5,"gek","square_5","circle_7","C",3,"circle_7",1,93
"3551",1003.51,0.5,"gek","circle_2","circle_2","C",3,"square_7",1,93
"3552",441.1599999,0.5,"gek","square_4","circle_6","C",3,"circle_6",1,93
"3553",866.0650001,0.5,"gek","square_7","circle_4","C",3,"circle_4",1,93
"3554",500.26,0.5,"gek","square_5","circle_3","C",3,"circle_3",1,93
"3555",942.995,0.5,"gek","circle_3","circle_3","C",3,"square_7",1,93
"3556",6160.65,0.5,"talp","circle_5","square_6","S",3,"square_6",1,93
"3557",464.575,0.5,"talp","circle_7","square_4","S",3,"square_4",1,93
"3558",566.0850001,0.5,"gek","square_4","circle_2","C",3,"circle_2",0,93
"3559",921.22,0.5,"gek","circle_4","circle_4","C",3,"square_2",0,93
"3560",710.535,0.5,"gek","square_3","circle_6","C",3,"circle_6",1,93
"3561",672.855,0.5,"talp","square_3","square_3","S",3,"circle_5",1,93
"3562",903.435,0.5,"gek","circle_3","circle_3","C",3,"square_4",1,93
"3563",631.8849999,0.5,"gek","square_5","circle_6","C",3,"circle_6",1,93
"3564",527.0550001,0.5,"talp","square_2","square_2","S",3,"circle_3",1,93
"3565",575.08,0.5,"talp","square_3","square_3","S",3,"circle_7",1,93
"3566",1131.68,0.5,"gek","circle_4","circle_4","C",3,"square_6",1,93
"3567",465.4600001,0.5,"talp","circle_4","square_5","S",3,"square_5",1,93
"3568",803.5299999,0.5,"talp","circle_5","square_7","S",3,"square_7",1,93
"3569",464.225,0.5,"talp","circle_6","square_6","S",3,"square_6",1,93
"3570",374.66,0.5,"gek","circle_7","circle_7","C",3,"square_7",1,93
"3571",436.44,0.5,"talp","circle_3","square_3","S",3,"square_3",1,93
"3572",760.585,0.5,"gek","square_6","circle_3","C",3,"circle_3",1,93
"3573",464.68,0.5,"talp","square_2","square_2","S",3,"circle_2",1,93
"3574",509.91,0.5,"talp","square_2","square_2","S",3,"circle_5",1,93
"3575",511.115,0.5,"talp","square_3","square_3","S",3,"circle_2",1,93
"3576",746.4,0.5,"talp","square_5","square_5","S",1,"circle_4",1,101
"3577",1703.125,0.5,"talp","circle_5","square_4","S",1,"square_4",1,101
"3578",972.725,0.5,"talp","circle_3","square_2","S",1,"square_2",1,101
"3579",649.17,0.5,"talp","circle_4","square_2","S",1,"square_2",1,101
"3580",643.265,0.5,"gek","square_2","circle_7","C",1,"circle_7",1,101
"3581",1036.055,0.5,"gek","circle_5","circle_5","C",1,"square_7",1,101
"3582",526.7,0.5,"talp","circle_2","square_4","S",1,"square_4",1,101
"3583",1265.89,0.5,"talp","circle_4","square_7","S",1,"square_7",0,101
"3584",544.7,0.5,"gek","square_3","circle_2","C",1,"circle_2",1,101
"3585",441.685,0.5,"gek","circle_7","circle_7","C",1,"square_5",1,101
"3586",548.275,0.5,"talp","circle_5","square_3","S",1,"square_3",1,101
"3587",632.69,0.5,"gek","square_4","circle_3","C",1,"circle_3",1,101
"3588",651.15,0.5,"gek","circle_3","circle_3","C",1,"square_5",1,101
"3589",770.68,0.5,"gek","square_4","circle_4","C",1,"circle_4",1,101
"3590",720.56,0.5,"talp","square_4","square_4","S",1,"circle_7",1,101
"3591",638.35,0.5,"talp","square_3","square_3","S",1,"circle_3",1,101
"3592",567.09,0.5,"gek","square_3","circle_6","C",1,"circle_6",1,101
"3593",469.325,0.5,"gek","circle_3","circle_3","C",1,"square_7",1,101
"3594",457.01,0.5,"gek","square_6","circle_3","C",1,"circle_3",1,101
"3595",533.035,0.5,"gek","circle_6","circle_6","C",1,"square_5",1,101
"3596",582.655,0.5,"gek","circle_2","circle_2","C",1,"square_5",1,101
"3597",592.58,0.5,"talp","square_2","square_2","S",1,"circle_6",1,101
"3598",6955.99,0.5,"talp","square_7","square_7","S",1,"circle_2",0,101
"3599",638.825,0.5,"gek","square_7","circle_6","C",1,"circle_6",1,101
"3600",449.05,0.5,"gek","circle_5","circle_5","C",1,"square_2",1,101
"3601",609.52,0.5,"talp","circle_4","square_3","S",1,"square_3",1,101
"3602",623.88,0.5,"gek","circle_6","circle_6","C",1,"square_4",1,101
"3603",476.33,0.5,"gek","square_6","circle_4","C",1,"circle_4",1,101
"3604",743.775,0.5,"talp","circle_7","square_6","S",1,"square_6",1,101
"3605",452.325,0.5,"talp","circle_7","square_3","S",1,"square_3",1,101
"3606",325.945,0.5,"talp","square_2","square_2","S",1,"circle_2",1,101
"3607",501.57,0.5,"talp","circle_7","square_7","S",1,"square_7",1,101
"3608",511.05,0.5,"talp","square_6","square_6","S",1,"circle_5",1,101
"3609",431.15,0.5,"talp","circle_7","square_3","S",2,"square_3",1,101
"3610",706.38,0.5,"gek","square_5","circle_2","C",2,"circle_2",1,101
"3611",416.535,0.5,"gek","square_3","circle_6","C",2,"circle_6",1,101
"3612",457.555,0.5,"talp","square_2","square_2","S",2,"circle_5",1,101
"3613",462.495,0.5,"talp","square_6","square_6","S",2,"circle_4",1,101
"3614",628.675,0.5,"gek","circle_6","circle_6","C",2,"square_5",1,101
"3615",279.74,0.5,"gek","square_6","circle_7","C",2,"circle_7",1,101
"3616",629.865,0.5,"gek","circle_4","circle_4","C",2,"square_7",1,101
"3617",520.52,0.5,"talp","circle_4","square_3","S",2,"square_3",1,101
"3618",465.035,0.5,"talp","square_2","square_2","S",2,"circle_3",1,101
"3619",417.27,0.5,"gek","square_5","circle_5","C",2,"circle_5",1,101
"3620",465.63,0.5,"gek","circle_2","circle_2","C",2,"square_3",1,101
"3621",486.035,0.5,"gek","circle_6","circle_6","C",2,"square_4",1,101
"3622",580.205,0.5,"talp","square_6","square_6","S",2,"circle_3",1,101
"3623",658.19,0.5,"gek","circle_5","circle_5","C",2,"square_3",0,101
"3624",731.375,0.5,"talp","circle_3","square_7","S",2,"square_7",1,101
"3625",409.95,0.5,"gek","circle_6","circle_6","C",2,"square_2",1,101
"3626",701.235,0.5,"talp","square_6","square_6","S",2,"circle_5",1,101
"3627",639.5,0.5,"talp","square_6","square_6","S",2,"circle_2",1,101
"3628",2640.345,0.5,"talp","circle_7","square_5","S",2,"square_5",1,101
"3629",549.455,0.5,"gek","square_4","circle_4","C",2,"circle_4",1,101
"3630",406.93,0.5,"gek","square_7","circle_2","C",2,"circle_2",1,101
"3631",616.995,0.5,"talp","circle_7","square_4","S",2,"square_4",1,101
"3632",561.445,0.5,"talp","circle_2","square_2","S",2,"square_2",1,101
"3633",588.265,0.5,"gek","circle_4","circle_4","C",2,"square_2",1,101
"3634",492.055,0.5,"gek","square_4","circle_5","C",2,"circle_5",1,101
"3635",439.255,0.5,"talp","square_2","square_2","S",2,"circle_7",1,101
"3636",518.3,0.5,"talp","square_4","square_4","S",2,"circle_2",1,101
"3637",630.09,0.5,"gek","circle_5","circle_5","C",2,"square_7",1,101
"3638",492.37,0.5,"talp","circle_4","square_5","S",2,"square_5",1,101
"3639",668.94,0.5,"gek","circle_6","circle_6","C",2,"square_6",1,101
"3640",2345.95,0.5,"talp","square_4","square_4","S",2,"circle_3",1,101
"3641",793.88,0.5,"talp","circle_3","square_5","S",2,"square_5",1,101
"3642",437.775,0.5,"gek","square_5","circle_5","C",3,"circle_5",1,101
"3643",610.5,0.5,"talp","circle_4","square_3","S",3,"square_3",1,101
"3644",836.41,0.5,"talp","square_6","square_6","S",3,"circle_2",1,101
"3645",747.33,0.5,"gek","circle_4","circle_4","C",3,"square_4",1,101
"3646",494.455,0.5,"talp","square_6","square_6","S",3,"circle_7",1,101
"3647",497.44,0.5,"talp","square_2","square_2","S",3,"circle_6",1,101
"3648",440.09,0.5,"talp","square_2","square_2","S",3,"circle_7",1,101
"3649",375.385,0.5,"gek","square_5","circle_7","C",3,"circle_7",1,101
"3650",474.72,0.5,"gek","circle_2","circle_2","C",3,"square_7",1,101
"3651",589.1,0.5,"gek","square_4","circle_6","C",3,"circle_6",1,101
"3652",547.915,0.5,"gek","square_7","circle_4","C",3,"circle_4",1,101
"3653",477.665,0.5,"gek","square_5","circle_3","C",3,"circle_3",1,101
"3654",501.255,0.5,"gek","circle_3","circle_3","C",3,"square_7",1,101
"3655",800.48,0.5,"talp","circle_5","square_6","S",3,"square_6",1,101
"3656",501.92,0.5,"talp","circle_7","square_4","S",3,"square_4",1,101
"3657",874.21,0.5,"gek","square_4","circle_2","C",3,"circle_2",1,101
"3658",565.11,0.5,"gek","circle_4","circle_4","C",3,"square_2",1,101
"3659",464.34,0.5,"gek","square_3","circle_6","C",3,"circle_6",1,101
"3660",508.88,0.5,"talp","square_3","square_3","S",3,"circle_5",1,101
"3661",3200.985,0.5,"gek","circle_3","circle_3","C",3,"square_4",1,101
"3662",552.17,0.5,"gek","square_5","circle_6","C",3,"circle_6",1,101
"3663",1913.435,0.5,"talp","square_2","square_2","S",3,"circle_3",1,101
"3664",523.915,0.5,"talp","square_3","square_3","S",3,"circle_7",1,101
"3665",884.365,0.5,"gek","circle_4","circle_4","C",3,"square_6",1,101
"3666",409.715,0.5,"talp","circle_4","square_5","S",3,"square_5",1,101
"3667",499.115,0.5,"talp","circle_5","square_7","S",3,"square_7",1,101
"3668",472.15,0.5,"talp","circle_6","square_6","S",3,"square_6",1,101
"3669",512.74,0.5,"gek","circle_7","circle_7","C",3,"square_7",1,101
"3670",477.63,0.5,"talp","circle_3","square_3","S",3,"square_3",1,101
"3671",570.815,0.5,"gek","square_6","circle_3","C",3,"circle_3",1,101
"3672",565.735,0.5,"talp","square_2","square_2","S",3,"circle_2",1,101
"3673",488.755,0.5,"talp","square_2","square_2","S",3,"circle_5",0,101
"3674",615.33,0.5,"talp","square_3","square_3","S",3,"circle_2",1,101
"3675",1381.84,0.5,"gek","square_7","square_7","S",1,"circle_3",1,47
"3676",752.835,0.5,"talp","square_6","circle_3","C",1,"circle_3",1,47
"3677",699.295,0.5,"talp","square_3","circle_6","C",1,"circle_6",1,47
"3678",1854.52,0.5,"gek","square_5","square_5","S",1,"circle_7",1,47
"3679",748.68,0.5,"gek","circle_5","square_6","S",1,"square_6",1,47
"3680",425.57,0.5,"gek","circle_7","square_6","S",1,"square_6",1,47
"3681",612.565,0.5,"talp","circle_2","circle_2","C",1,"square_4",1,47
"3682",582.56,0.5,"talp","circle_6","circle_6","C",1,"square_6",1,47
"3683",813.465,0.5,"talp","circle_5","circle_5","C",1,"square_4",1,47
"3684",516.71,0.5,"talp","square_2","circle_5","C",1,"circle_5",1,47
"3685",534.01,0.5,"gek","square_5","square_5","S",1,"circle_4",1,47
"3686",610.145,0.5,"gek","square_5","square_5","S",1,"circle_5",1,47
"3687",542.855,0.5,"gek","circle_5","square_7","S",1,"square_7",1,47
"3688",619.86,0.5,"talp","square_7","circle_7","C",1,"circle_7",1,47
"3689",494.635,0.5,"gek","circle_4","square_2","S",1,"square_2",1,47
"3690",570.835,0.5,"talp","circle_3","circle_3","C",1,"square_3",1,47
"3691",733.765,0.5,"gek","square_3","square_3","S",1,"circle_2",1,47
"3692",686.24,0.5,"gek","circle_2","square_6","S",1,"square_6",1,47
"3693",894.885,0.5,"gek","square_4","square_4","S",1,"circle_6",1,47
"3694",426.175,0.5,"talp","square_2","circle_3","C",1,"circle_3",1,47
"3695",780.88,0.5,"talp","circle_4","circle_4","C",1,"square_4",0,47
"3696",641.805,0.5,"gek","circle_3","square_5","S",1,"square_5",1,47
"3697",531.205,0.5,"gek","square_4","square_4","S",1,"circle_3",1,47
"3698",521.5,0.5,"talp","square_7","circle_4","C",1,"circle_4",1,47
"3699",428.175,0.5,"talp","square_2","circle_7","C",1,"circle_7",1,47
"3700",377.205,0.5,"talp","square_5","circle_6","C",1,"circle_6",1,47
"3701",475.275,0.5,"talp","circle_6","circle_6","C",1,"square_2",1,47
"3702",496.095,0.5,"gek","square_4","square_4","S",1,"circle_7",1,47
"3703",490.905,0.5,"gek","circle_4","square_3","S",1,"square_3",1,47
"3704",455.89,0.5,"talp","circle_6","circle_6","C",1,"square_7",1,47
"3705",450.16,0.5,"gek","square_3","square_3","S",1,"circle_7",1,47
"3706",524.765,0.5,"gek","square_7","square_7","S",1,"circle_2",1,47
"3707",619.67,0.5,"talp","square_6","circle_4","C",1,"circle_4",1,47
"3708",396.77,0.5,"talp","square_3","circle_5","C",1,"circle_5",1,47
